,Baden-Württemberg,Bayern,Berlin,Brandenburg,Bremen,Hamburg,Hessen,Mecklenburg-Vorpommern,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz,Saarland,Sachsen,Sachsen-Anhalt,Schleswig-Holstein,Thüringen,Total,BundEinsatzkräfteBundeswehrBundespolizei,Bund
2021-01-19 10:00:00,114954.0,213837.0,52622.0,38474.0,11845.0,24468.0,72816.0,37564.0,90005.0,211779.0,82810.0,15711.0,50002.0,33148.0,65849.0,23413.0,1139297.0,,
2021-01-19 11:00:00,114954.0,213837.0,52622.0,38474.0,11845.0,24468.0,72816.0,37564.0,90005.0,211779.0,82810.0,15711.0,50002.0,33148.0,65849.0,23413.0,1139297.0,,
2021-01-19 12:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39002.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195429.0,,
2021-01-19 13:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39002.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195429.0,,
2021-01-19 14:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-19 15:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-19 16:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-19 17:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-19 18:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-19 19:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-19 20:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-19 21:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-19 22:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-19 23:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-20 00:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-20 01:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-20 02:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-20 03:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-20 04:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-20 05:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-20 06:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-20 07:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-20 08:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-20 09:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-20 10:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-20 11:00:00,122057.0,220318.0,55134.0,41094.0,12866.0,26517.0,74071.0,39116.0,94116.0,218699.0,91423.0,16957.0,53663.0,34411.0,69126.0,25975.0,1195543.0,,
2021-01-20 12:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-20 13:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-20 14:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-20 15:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-20 16:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-20 17:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-20 18:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-20 19:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-20 20:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-20 21:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-20 22:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-20 23:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-21 00:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-21 01:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-21 02:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-21 03:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-21 04:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-21 05:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-21 06:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-21 07:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-21 08:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-21 09:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-21 10:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-21 11:00:00,128128.0,226316.0,57184.0,45071.0,12799.0,28602.0,76907.0,41827.0,101251.0,223549.0,99282.0,17759.0,58576.0,35940.0,72506.0,29063.0,1254760.0,,
2021-01-21 12:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-21 13:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-21 14:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-21 15:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-21 16:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-21 17:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-21 18:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-21 19:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-21 20:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-21 21:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-21 22:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-21 23:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-22 00:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-22 01:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-22 02:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-22 03:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-22 04:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-22 05:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-22 06:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-22 07:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-22 08:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-22 09:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-22 10:00:00,135209.0,232464.0,59567.0,49548.0,13224.0,30549.0,82019.0,44449.0,109438.0,235919.0,104589.0,18612.0,62126.0,38749.0,75268.0,32361.0,1324091.0,,
2021-01-22 11:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-22 12:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-22 13:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-22 14:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-22 15:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-22 16:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-22 17:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-22 18:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-22 19:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-22 20:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-22 21:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-22 22:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-22 23:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-23 00:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-23 01:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-23 02:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-23 03:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-23 04:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-23 05:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-23 06:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-23 07:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-23 08:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-23 09:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-23 10:00:00,142511.0,238298.0,63677.0,54450.0,13837.0,32435.0,84556.0,47197.0,118133.0,243878.0,112411.0,16773.0,64728.0,40226.0,78356.0,34998.0,1386464.0,,
2021-01-23 11:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-23 12:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-23 13:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-23 14:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-23 15:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-23 16:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-23 17:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-23 18:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-23 19:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-23 20:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-23 21:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-23 22:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-23 23:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 00:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 01:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 02:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 03:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 04:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 05:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 06:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 07:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 08:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 09:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 10:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 11:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 12:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 13:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 14:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 15:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 16:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 17:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 18:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 19:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 20:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 21:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 22:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-24 23:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-25 00:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-25 01:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
2021-01-25 02:00:00,154818.0,244058.0,67960.0,58422.0,14664.0,34132.0,89249.0,49922.0,127121.0,267193.0,117050.0,17112.0,67357.0,41742.0,81267.0,37286.0,1469353.0,,
